name,name_en,name_ar,tourism,amenity,shop,man_made,rooms,beds,addr_city,latitude,longitude
,,,camp_site,,,,,,,30.2772371,35.4123151
,,,hotel,,,,,,,30.3142506,35.4755235
,Petra House for Hospitality,,hotel,,,,,,,30.3168044,35.4762446
Asad apt.,,,hotel,,,,,,,30.3168002,35.4776681
,AQTC,,camp_site,,,,,,,29.7967632,35.2696189
Alena Hotel,,,hotel,,,,,,,29.5246825,35.0074436
Taj Hotel,,,hotel,,,,,,,29.5251117,35.006579
,Hotel Prestige,,hotel,,,,,,,29.5282742,35.0062517
Aquamarina 3,,,hotel,,,,,,,29.5270055,35.0100641
BARAKA AL AQABA HOTEL SUITES,,,hotel,,,,36,,العقبة,29.524301,35.0088121
,,,camp_site,,,,,,,29.5526073,35.4499989
Michelle camp,,,camp_site,,,,,,,29.5555273,35.4445546
Wadi Rum Night Luxury Camp,,,camp_site,,,,,,,29.5608036,35.4514266
Memories Aicha Luxury Camp,,,camp_site,,,,,,,29.546697,35.435211
,,,camp_site,,,,,,,29.5443606,35.430772
,,,camp_site,,,,,,,29.5543864,35.4060415
Shakria Bedouin Life Camp,,,camp_site,,,,,,,29.6582342,35.4463472
مخيم بيت علي وادي رم (m$h),,,camp_site,,,,,,,29.6864948,35.427363
Wadi Rum Sand Storm Camp,,,camp_site,,,,,,,29.5514473,35.4564438
Bedouin Yoga Camp Wadi Rum,,,camp_site,,,,,,,29.563453,35.462395
Wadi Rum Green Desert,,,camp_site,,,,,,,29.583159,35.4964238
Salman Zwaedh camp,,,camp_site,,,,,,,29.5977006,35.4966001
,,,camp_site,,,,,,,29.6032563,35.4992373
Alamelh Camp,,,camp_site,,,,,,,29.6147167,35.4824019
,Rahayed Desert Camp,,hotel,,,,,,,29.6425682,35.5123844
Sand Rose Camp (Hillawi Camp),,,camp_site,,,,,,,29.6389896,35.5048829
,Barqash Hostel,,guest_house,,,,,,,32.4137919,35.7428617
Al-Joud Hotel,,,hotel,,,,,,,32.5400274,35.8495625
home amman,,,guest_house,,,,,,,31.9441577,35.9614742
Amer 2,,,hotel,,,,,,,29.5288329,35.0036032
Amer Hotel 2,,,hotel,,,,,,,29.5288415,35.003617
,Petra Sky Hotel,,hotel,,,,,,,30.3191659,35.4802873
Pq,,,hostel,,,,,,,30.3185519,35.4796775
Rummana Camp,,,camp_site,,,,,,,30.6871227,35.5732921
الوحيدات,Wohedat,,camp_site,,,,,,,30.4313188,35.4559751
,Edom Hotel,,hotel,,,,,,,30.325722,35.4703462
Petra Bods Hostel,,,hostel,,,,,,,30.3252721,35.4724291
Candles  hotel,,,hotel,,,,,,,30.3264258,35.471605
,Petra Cabin Hostel&Restaurant,,hostel,,,,,,,30.3266737,35.4703953
360 hostel,,,hostel,,,,,,,30.3267066,35.4703895
,Mount Dana Hotel,,guest_house,,,,,,,30.6709352,35.6186778
,Carob Hostel,,hostel,,,,,,,31.9587736,35.930267
فندق الفراشة,,,hotel,,,,,,,32.0285906,35.8650865
,,,hostel,,,,,,,31.8704354,36.0080379
صخر هديرس,,,guest_house,,,,,,,32.1429849,35.6164518
Al-Safa Tourist Hotel,,,hotel,,,,,,,29.5296477,35.004388
,Amir Palace hotel,,hotel,,,,,,,29.5302637,35.0065478
شقق الياسمين المفروشه,,شقق الياسمين المفروشه,hotel,,,,,,,29.5292125,35.0070814
Oscar Hotel,,,hotel,,,,,,,30.3193371,35.472369
7 Caves house,,,hotel,,,,,,,30.5289358,35.5648239
The smallest Hotel in the World,,,guest_house,,,,,,,30.5291784,35.5649979
Nomads Hostel,,,hostel,,,,,,,30.321748,35.4731288
Esperanza,,,hotel,,,,4,10,,30.3283907,35.4703447
,my home,,apartment,,,,,,,30.343515,35.4587334
,Petra Mars Camp,,camp_site,,,,,,,30.3700449,35.4615468
little petra heritage village,,,hotel,,,,,,,30.3782262,35.4689882
Dana Panorama Hotel,,,hotel,,,,10,23,,30.672533,35.6110687
Dana Hotel,,,hotel,,,,,,,30.675145,35.610003
Wadi Dana Eco-Camp,,,guest_house,,,,,,,30.6841314,35.6128294
,,,hotel,,,,,,,31.9607808,35.8692749
مالك,,,apartment,,,,,,,31.7148656,35.7912862
بغداد غران هوتيل,Baghdad Grand Hotel,بغداد غران هوتيل,hotel,,,,,,,31.9517651,35.9327749
Concord Hotel,,فندق كونكورد,hotel,,,,,,,31.9526729,35.9381755
Bedouin Meditation Camp,,,camp_site,,,,,,,29.4834988,35.3929743
,Arjana Rotana - Amman,,hotel,,,,,,,31.9648636,35.9040935
بوليفار روتانا,,بوليفار روتانا,hotel,,,,,,,31.9646693,35.9068299
نادي ضباط الشمال,,,hotel,,,,,,,32.5517878,35.8641042
Bedouin Stylelife Camp,,,camp_site,,,,,,,29.6264572,35.4837309
سال,,,camp_site,,,,,,,32.5707682,35.9107978
الطرزي للاسكان 2,,,motel,,,,,,,32.5638313,35.8789095
فندق راديسون بلو عمان,,,hotel,,,,,,,31.9593473,35.8623739
Petra Nights Hotel,,,hotel,,,,,,,30.3230808,35.486458
مخيم وادي رم,,,camp_site,,,,,,,29.6294298,35.4825255
العيادات الخارجية سابقا,,,apartment,,,,,,,32.5237782,35.853495
Captain's Hotel,,,hotel,,,,,,,29.5311526,35.0024414
فندق أحلى طلة,Ahla Talla Hotel,فندق أحلى طلة,hotel,,,,,,العقبة,29.5230255,35.002832
,,,hotel,,,,,,,31.9966849,35.8517447
ajnadeen,,,hotel,,,,,,,32.5321889,35.8544329
,Cabin Hostel,,hostel,,,,,,,30.326749,35.4703936
Feynan Eco Lodge,,,hotel,,,,,,,30.6395644,35.5092874
,,,hostel,,,,,,,30.1963145,35.7259439
Afnan,,,hotel,,,,,,العقبة,29.5232121,35.0031676
,héritage Inn,,hotel,,,,,,,31.282369,35.7118212
,Bedouin camp,,camp_site,,,,,,,31.2927938,35.6460866
منزل فابريزيا,,منزل فابريزيا,apartment,cafe,,,,,عمان,31.9390189,35.8665781
شقتي,,,apartment,,,,,,,31.9917112,35.8397656
,,,hotel,,,,,,,31.1823205,35.7036508
Al-Mujeb Hotel,,,hotel,,,,,,,31.1708864,35.73182
7 days,,,hotel,,,,,,,32.5383705,35.851814
White House,,,apartment,,,,,,,31.1875334,35.7053763
مزرعة عامر هلسا,Amer Halasa Farm,,apartment,,,,,,,31.3006196,35.7760257
منزل ميخائيل هلسا- الكرك,Michael Halasa Home - Al - Karak,,apartment,,,,,,,31.2899461,35.7990578
البرج الازرق للشقق الفندقية - اجنحة فاخرة,,,hotel,,,,,,,31.9196094,35.9225185
Dream Camp,,,camp_site,,,,,,,29.6419739,35.4894627
Seven Wonders Bedouin Camp,,,hostel,,,,,,,30.3682548,35.462328
Sulaf Luxury Hotel,,فندق سولاف,hotel,,,,,,,31.9875984,35.8669588
,,,camp_site,,,,,,,29.5061086,35.4377812
,,,camp_site,,,,,,,29.517199,35.4751679
Jayyah Camping,,,camp_site,,,,,,,30.5265471,35.5631284
Montreal Hotel,,,hotel,,,,,,,30.5263291,35.5650009
Dana Moon Hotel,,,guest_house,,,,,,,30.6748839,35.6104168
Rock Camp,,,camp_site,,,,,,,30.4118938,35.4519431
المنزل,,,hostel,,,,,,,32.5592533,35.8251573
Hakaia Community Hostel,,,hostel,,,,,,Aqaba,29.5278483,35.0060458
Captain's Camp,,,camp_site,,,,,,,29.6361274,35.5121357
,The City Centre Hostel,,hotel,,,,,,,29.5290162,35.0036511
,,,camp_site,,,,,,,32.5400087,35.8427828
Dali House,,,hotel,,,,,,,31.9550842,35.9278401
Soho Midtown Hotel,,,hotel,,,,,,,31.9556807,35.9257113
Desert Bird Camp,,,camp_site,,,,,,,29.5257449,35.4484981
,,,guest_house,,,,,,عمان,31.9418299,35.8677925
فندق جراند ستا,crand stay hotel,,hotel,,,,,,,31.9848742,35.8690623
Signia by Hilton Amman,,,hotel,,,,272,,Amman,31.9684555,35.8973019
Al-Naher Al-Khaled Hotel,,,hotel,,,,,,,29.5255111,35.004626
,,,camp_site,,,,,,,29.6337365,35.5009727
,,,apartment,,,,,,العقبة,29.5496408,35.0090166
,Sun Set Hotel,,hotel,,,,,,,30.3252245,35.4718172
Ajloun Hotel,,,hotel,,,,,,,32.3296119,35.7344485
,Wild Campsite - Ras Al-Fayd,,camp_site,,,,,,,30.5080376,35.4915667
,,,chalet,,,,,,,30.1130611,35.1545087
Al Amer Hostel,,,hostel,,,,,,,29.5254724,35.0089921
Silk Road Hotel,,,hotel,,,,,,,30.3253632,35.4711707
Gardenia Hotel,,,hotel,,,,,,,31.980354,35.8933286
,,,motel,,,,,,,31.8716603,35.890171
مضافة ال العمري (بني موسى),,,guest_house,,,,,,,32.4863812,35.7923378
سليمان الحريري,,,hostel,,,,,,,32.3004837,36.3182098
Bibliothèque,,,apartment,library,,,,,,31.981208,35.8747535
منزل المهرب,,,camp_site,,,,,,,32.6704009,38.1121433
Bedouin Directions Camp,,,camp_site,,,,,,,29.4649678,35.377062
شرحبيل بن حسنة,Jordan Eco Park,شرحبيل بن حسنة,camp_site,,,,,,,32.5266357,35.6182044
فندق شام,Amman Paradaise Hotel,فندق شام,hotel,,,,,,,31.9754111,35.8946921
,Wadi Rum Legend Camp,,camp_site,,,,,,,29.6573979,35.4755798
Hayat Zaman Hotel & Resort,,,hotel,,,,,,Taybeh,30.2548309,35.4598663
The Loft Hotel By Bratus,,,hotel,,,,110,,Aqaba,29.5319199,35.0028051
إربد بلازا,Irbid Plaza,إربد بلازا,hotel,,,,,,,32.5319918,35.8519312
Al Sultana Luxury Camp,,,camp_site,,,,,,,29.6349052,35.5088858
فندق رافي,,فندق رافي,hotel,,,,,,,31.9505987,35.9368279
Oxygen Buildings,,,apartment,,,,,,,31.9123382,35.8833111
Karam House Inn,,,hotel,,,,15,,Aqaba,29.5289597,35.0063195
Col Laroche house,Col Laroche house,,apartment,,,,,,,31.951678,35.864392
Rama Hotel,Rama Hotel,,hotel,,,,,,,31.9627173,35.8571165
,AAQ Home - Amman,,apartment,,,,,,,32.0103761,35.9353914
Geneva Hotel,Geneva Hotel,,hotel,,,,,,,31.963401,35.8568498
,AAA Q Home - Amman,,apartment,,,,,,,32.01041,35.9353846
Liwan Hotel,Liwan Hotel,,hotel,,,,,,,31.9558818,35.8653427
Ruba,Ruba,Ruba,guest_house,,,,,,,31.9871553,35.9348314
برج العرب,Arab Tower,برج العرب,hotel,,,,,,Amman,31.9513414,35.9361196
Heritage House,Heritage House,,hotel,,,,,,,31.949759,35.931086
Qaimaris,Qaimaris,,guest_house,,,,,,,31.9040391,35.8661371
Sun Rise Hotel,Sun Rise Hotel,,hotel,,,,,,,31.9601739,35.9181977
Rayshan Hotel,Rayshan Hotel,,hotel,,,,,,,31.9821164,35.8905315
N,N,Najwan,apartment,,,,,,,31.995747,35.888786
الورده البيضاء,White Rose Hotel,الورده البيضاء,hotel,,,,,,,31.8938854,35.8411797
Misk Hotel,,,hotel,,,,,,Shmeisani,31.9801808,35.8935127
Happy Bedouin House,,,guest_house,,,,,,,30.3446574,35.456727
Arabian Nights Camp,,,camp_site,,,,,,,29.5035299,35.4368918
محمود الشيخ سالم,,محمود الشيخ سالم,hostel,,,,,,عمان,31.9653359,35.8624205
Wadi Rum Desert Base Camp,,,camp_site,,,,,,,29.5488777,35.4635184
St. Jador Rest House,,,hostel,,,,,,,31.8773872,36.8232134
Space Village Camp,,,camp_site,,,,,,,29.6465303,35.4791185
Jad Al Younis house,,,guest_house,,,,,,,31.8779493,36.8241046
عمارة رقم 13,,,apartment,,,,,,,31.9537895,35.8747552
فندق فرح,Farah Hotel,فندق فرح,hotel,,,,,,,31.9529142,35.9329892
Down Town Hotel Apartments,,,hotel,,,,,,,31.9632357,35.9061987
Jabal Amman Hotel,Jabal Amman Hotel,,hotel,,,,0,,Amman,31.9495984,35.9310623
King Hussein Bin Talal Convention Center,,,hotel,,,,,,,31.7213016,35.5893474
Marriott Hotel,,,hotel,,,,,,,31.7187633,35.5866568
Merryland Hotel,New MerryLand Hotel,,hotel,,,,,,,31.9592656,35.9214877
Extra Traveller Hostel,,,hostel,,,,,,,29.5344092,35.0002517
Wild Camp,,,camp_site,,,,,,,31.051441,35.6586834
Wild Camp,,,camp_site,,,,,,,31.0078761,35.6635351
Wild Camp,,,camp_site,,,,,,,32.4465149,35.6988357
Final Camp,,,camp_site,,,,,,,29.4665158,35.111754
Wild Camp,,,camp_site,,,,,,,29.7374105,35.4513341
Carved Boulder Wild Camp,,,camp_site,,,,,,,30.1822443,35.2918391
Wild Camp,,,camp_site,,,,,,,30.1006397,35.2311321
Wild Camp,,,camp_site,,,,,,,30.0257077,35.230111
Wild Camp,,,camp_site,,,,,,,30.0140279,35.2371523
Wild Camp,,,camp_site,,,,,,,29.9773244,35.3117374
Wild Camp,,,camp_site,,,,,,,29.8669287,35.4042682
Wild Camp,,,camp_site,,,,,,,29.8096604,35.4538846
Wild Camp,,,camp_site,,,,,,,29.4253013,35.3257602
Wild Camp,,,camp_site,,,,,,,31.4554592,35.7284399
Wild Camp,,,camp_site,,,,,,,30.5403174,35.4276368
Wild Camp,,,camp_site,,,,,,,32.2308106,35.7771237
Wild Camp,,,camp_site,,,,,,,32.1824558,35.7976611
Wild Camp,,,camp_site,,,,,,,31.6865989,35.6473974
Wild Camp,,,camp_site,,,,,,,31.5987714,35.6349956
Wild Camp,,,camp_site,,,,,,,31.5076803,35.6955286
Wild Camp,,,camp_site,,,,,,,30.479804,35.4653258
Wild Camp,,,camp_site,,,,,,,30.4269637,35.4542809
Wild Camp,,,camp_site,,,,,,,30.3765376,35.4292802
Wild Camp,,,camp_site,,,,,,,32.2889636,35.7481806
Wild Camp,,,camp_site,,,,,,,32.2446359,35.7629803
Wild Camp,,,camp_site,,,,,,,31.9906461,35.7390424
Wild Camp,,,camp_site,,,,,,,32.0017221,35.7460444
مزرعة جوهرة السلط,,,hostel,,,,,,,32.1151575,35.7975787
Huge Boulder Wild Camp,,,camp_site,,,,,,,30.0508731,35.2318968
محمود سعادة,,,apartment,,,,,,,32.0745778,35.8596508
اسماعيل سعادة,,,apartment,,,,,,,32.0747866,35.8598372
Magical Desert Dunes,,,camp_site,,,,,,,29.6366633,35.4940404
Dana Nabil Eco Camp House,,,hotel,,,,,,,30.701205,35.5953046
,Twins Downtown Hotel,,hotel,,,,,,,31.9523341,35.9313622
,"OlD house, castle street 61110 Kerak",,hotel,,,,,,,31.1811964,35.7031667
,Petra Castle Hotel,,hotel,,,,,,,30.3243626,35.4969822
,Qastal Amman,,hotel,,,,,,,31.7350923,35.9443241
strand hotel,,,hotel,,,,,,,31.9558265,35.8701277
,,,apartment,,,,,,,32.0355098,35.7299299
,Jarash Gate Suite,,apartment,,,,,,,32.2903569,35.8826677
,Desert Moon,,hostel,,,,,,,30.323516,35.4802492
,Normas Hotel,,hotel,,,,,,,31.9519565,35.9316491
,فحص,,apartment,,,,,,,31.9276199,35.8335977
Hotel Philosophy,,,hotel,,,,,,,31.9520202,35.9288654
Wadi Mujib Chalets,,,hotel,,,,,,,31.4702538,35.568775
مخيم الحياة البرية,Wild life camp,,camp_site,,,,,,,29.7017975,35.5492848
,Dana Stars Hotel,,hotel,,,,,,,30.6756042,35.6097928
,Hassan Zawaidah Wadi Rum camp,,camp_site,,,,,,,29.6603226,35.4871579
Rum Kingdom Camp,,,camp_site,,,,,,,29.6543893,35.475839
طريق الهوبيت,Hobbit’s trial,,camp_site,,,,,,,30.6759037,35.6108682
,New Park,,hotel,,,,,,,31.9560647,35.9314141
marhaba furnished apartment,,,motel,,,,2,,عمان,32.0248157,35.8744714
,,,camp_site,,,,,,,29.5093459,35.3858887
,,,camp_site,,,,,,,29.5724446,35.412515
,,,camp_site,,,,,,,30.1025542,35.247718
,,,camp_site,,,,,,,30.2155161,35.3352043
,,,camp_site,,,,,,,30.5396186,35.451863
,Luciana Hotel,,hotel,,,,,,,29.5257863,35.0061839
,Al nawatef camp eco,,camp_site,,,,,,,30.6160864,35.6049451
Karak dream,,,motel,,,,,,,31.1827136,35.7034628
,,,camp_site,,,,,,,30.5271604,35.4524611
,,,camp_site,,,,,,,30.3746871,35.4385605
house,,,guest_house,,,,,,,32.0043525,35.8811492
,Rahayed Desert Camp,,hotel,,,,,,,29.64334,35.5056211
نزل جدار المدينة,Ruin Wall Hotel&Hostel,,hostel,,,,,,,32.285262,35.8922273
Wadi Rum EcoTours Bedouin Camp,,,camp_site,,,,,,,29.5036793,35.4369926
نزل خروب,Carob Hostel,,hostel,,,,,,,31.9587065,35.9302373
عمارة 95,,,hostel,,,,,,,31.9297447,35.9122741
jawal hotel,,,hotel,,,,,,,31.9517809,35.9367936
Luxury Mazayen Rum Camp,,,camp_site,,,,,,,29.6326433,35.4979466
Blue House Gerasa,,,guest_house,,,,,,,32.2783603,35.8980434
STAY Chalet,,,apartment,,,,,,,31.8287621,35.6812553
Jordan Guest House,,,guest_house,,,,,,,30.3100128,35.4757156
Darna Hostel,,,hostel,,,,3,,,31.9544625,35.9286852
Petra Moon Luxury Hotel,,,hotel,,,,,,,30.3268319,35.4689982
Venus Hotel,,,hotel,,,,,,,30.3266007,35.4690892
Khalid’s Beduin Authentic Camp,,,camp_site,,,,,,,29.5835333,35.4964289
Abu Subah Beduin Camp,,,camp_site,,,,,,,29.9751618,35.3653334
Abu Subah Beduin Camp,,,hotel,,,,,,,29.9752327,35.3653979
,,,guest_house,,,,,,,30.2555425,35.4564196
Golden Rose Hotel,,,hotel,,,,,,,29.5278927,35.005595
برية وادي رم,Wild Wadi Rum,,camp_site,,,,,,,29.5129412,35.4772878
La Casa Hotel,,,hotel,,,,,,,31.9925324,35.863659
شقق مفروشة ام محمد,Aparyments Um Mohmed for rent,,apartment,,,,,,,31.950134,35.9058862
,Rum Hotels,,hotel,,,,,,,31.9579504,35.8614748
Jewheret Alswefia Hotel Suites,,,hotel,,,,,,,31.9581879,35.8613466
Hilton Amman,,,hotel,,,,173,,Amman,31.9666803,35.899086
,Barqash House - best homestay!,,guest_house,,,,,,,32.4137959,35.7427936
,Barqash Hostel,,guest_house,,,,,,,32.4137931,35.7428516
,,,apartment,,,,,,,31.9749787,35.882951
,Faraseen Apartments,,apartment,,,,,,,31.734991,35.9441969
Wadi Rum Tours ( Saleh's Safari Camp),,,camp_site,,,,,,,29.5159607,35.4119831
Homestay Rasoun,,,hostel,,,,,,,32.4017084,35.7593741
Beit Al Fannan,,,hotel,,,,,,,32.4504433,35.6183529
Beit Idis Homestay,,,hostel,,,,,,,32.4404882,35.6818267
my grandfather haous,,,hotel,,,,3,,القادسية,30.677515,35.6097951
Dream House hotel,,,hotel,,,,,,,32.2797257,35.8981271
Camp Husban 1,,,camp_site,,,,,,,31.8336902,35.7718846
Ecolodge,,,hotel,,,,8,,,31.8717395,35.6313209
,Airbnb Aqaba,,guest_house,,,,,,,29.531577,35.0116244
Hobbit houses,,,camp_site,,,,,,,30.6765784,35.6111373
,Rum Jordan Camp,,camp_site,,,,,,,29.7163788,35.5161666
aljamalhotel,,,hotel,,,,34,,amman,32.0043118,35.8708342
مشروع النقابة ١,JEA,,apartment,,,,,,,31.8117337,35.9234588
عمي ابو كمال,Abu Kamal,,apartment,,,,,,,32.3014884,35.7388616
,Abu Kamal,,apartment,,,,,,,32.3015262,35.7390755
,"JEA ,Project 1",,apartment,,,,,,,31.8120354,35.92333
AbuFares,,,apartment,,,,,,,32.0007328,35.9489375
,Good place for a tent,,camp_site,,,,,,,30.6186309,35.525388
,Good place for a tent,,camp_site,,,,,,,30.6210405,35.5171015
,Good place for a tent,,camp_site,,,,,,,30.6135638,35.5329999
,Airbnb Aqaba II,,guest_house,,,,,,,29.541789,35.0200428
,,,hotel,,,,,,,31.9792259,35.8963223
قصر سبا,,,hotel,,,,,,,31.9794487,35.8980309
,Petra Royal Ranch,,guest_house,,,,,,,30.3699609,35.4675347
Cliff Hotel,,,hotel,,,,,,Amman,31.9520272,35.9319619
شقتنا,,,apartment,,,,,,,31.989401,35.8568836
Petra Palace Hotel,,,hotel,,,,,,,30.3253411,35.4719751
Dana Tower Hotel,,,guest_house,,,,,,,30.6755371,35.6093639
,Hakaia Hostel,,hostel,,,,,,,29.5280719,35.0063122
Wadi Dahek,,,camp_site,,,,,,,31.5964751,37.1160194
,RAWA’AT ALAQABA,,hotel,,,,,,,29.5257174,35.0066699
Seven Wonders Bedouin Camp,,,hotel,,,,,,Wadi Musa,30.368034,35.4619548
Dream Bedouin Life Camp Wadi Rum,,,camp_site,,,,,,,29.6504822,35.4450903
,,,hotel,,,,,,,32.3297287,36.3683831
,,,camp_site,,,,,,,32.2515935,35.7587231
,,,camp_site,,,,,,,29.5198197,35.4423997
,,,camp_site,,,,,,,29.4981072,35.454016
,,,camp_site,,,,,,,29.5360988,35.4380145
,,,camp_site,,,,,,,29.6077907,35.4821974
,,,camp_site,,,,,,,29.6250554,35.5010186
,,,camp_site,,,,,,,29.6282253,35.4878546
,,,camp_site,,,,,,,29.6104197,35.4803641
,,,camp_site,,,,,,,29.6327255,35.4977715
,,,camp_site,,,,,,,29.6527724,35.4867119
,,,camp_site,,,,,,,29.602029,35.4608184
,,,camp_site,,,,,,,29.5302465,35.4430211
,,,camp_site,,,,,,,29.5217247,35.4542337
,,,camp_site,,,,,,,29.5226834,35.4543475
,,,camp_site,,,,,,,29.5086097,35.4105823
,,,camp_site,,,,,,,29.5249917,35.4270109
,,,camp_site,,,,,,,29.4784155,35.3926328
Ibrahim Jawabreh's house,,,guest_house,,,,,,,32.6531468,35.680632
Canary Hotel,,,hotel,,,,,,,31.9572222,35.9187293
Phoenix Hotel,,,hotel,,,,,,,31.7232666,35.7919099
بيت الكرم,Beit alkaram,,guest_house,,,,,,,31.1824218,35.7027741
Magic Bedouin Star,,,camp_site,,,,,,,29.5221811,35.4500908
Khaled's Camp,,,camp_site,,,,,,,29.4753074,35.4081142
,,,camp_site,,,,,,,29.5776439,35.4191705
,,,camp_site,,,,,,,29.6335691,35.5048829
,,,camp_site,,,,,,,29.6357387,35.5063221
,,,camp_site,,,,,,,29.6371169,35.5123634
,,,camp_site,,,,,,,29.6389472,35.5124366
,,,camp_site,,,,,,,29.482223,35.382689
,,,camp_site,,,,,,,29.4818555,35.4089197
,,,camp_site,,,,,,,29.4884175,35.4080038
,,,camp_site,,,,,,,29.4382694,35.4460919
Sunset Camp,,,camp_site,,,,,,,29.4910853,35.3925568
Homestay Orjan 2,,,guest_house,,,,,,,32.3994172,35.7392425
Karak Rest House,,,hotel,,,,,,,31.1820649,35.701738
Beit Philodemus Bed & Breakfast,,,guest_house,,,,,,,32.6510205,35.6925872
Homestay Orjan 3,,,guest_house,,,,,,,32.4022102,35.7352517
Homestay Orjan 1,,,guest_house,,,,,,,32.3973203,35.7379064
Homestay Orjan,,,guest_house,,,,,,,32.3970686,35.7319339
B&B Gadara Rent Room,,,guest_house,,,,,,,32.6536463,35.6851845
Jordan Eco Park,,,hostel,,,,,,,32.5259365,35.618245
Eisa Dweekat Guest House,,,guest_house,,,,,,,32.4043304,35.7479172
منزل موسى يوسف مقداد,,,guest_house,,,,5,,عجلون,32.3960257,35.7348027
"Homestay, Eisa Zghoul",,,guest_house,,,,,,,32.2467502,35.7593918
بيت الرحال,Bayt Alrahaal,,guest_house,,,,,,,31.958231,35.9240543
al amer palace hotel,,,hotel,,,,,,,31.9928212,35.8795924
