name,name_en,name_ar,tourism,amenity,shop,man_made,rooms,beds,addr_city,latitude,longitude
وجهة نظر قلعة كرك,,وجهة نظر قلعة كرك,viewpoint,,,,,,,31.17978,35.7053885
بانوراما قلعة الكرك,,بانوراما قلعة الكرك,viewpoint,,,,,,,31.180855,35.7060707
البرج وادي عربه,,,information,,,,,,,30.5032607,35.3381096
,,,camp_site,,,,,,,30.5371196,35.429636
حمامات عفرا,Hammamat Afra Hot Springs,حمامات عفرا,attraction,,,,,,,30.9677296,35.6422421
,,,viewpoint,,,,,,,30.9547134,35.708545
Wild camping place,,,camp_site,,,,,,,30.9970085,35.7158573
شقق ال الدويك,,,apartment,,,,,,,29.548753,35.0144048
,,,viewpoint,,,,,,,29.5295895,35.4210816
,,,viewpoint,,,,,,,29.5288955,35.4211341
Red Sand Dunes,Sand dune,,attraction,,,,,,,29.5289843,35.4216715
,,,information,,,,,,,29.5205556,35.4233962
,,,attraction,,,,,,,29.5190095,35.4249193
Siq al Khazali,,الخزعلي,attraction,,,,,,,29.5179618,35.4234697
Beduin lifestyle camp,,,camp_site,,,,,,,29.5097524,35.412288
,Good Free Climb Area,,attraction,,,,,,,29.508952,35.4138825
Camp,,,hostel,,,,,,,29.5028388,35.4088944
,,,camp_site,,,,,,,29.5011569,35.4382229
,Welcome to Wadi Rum Camping,,camp_site,,,,,,,29.5152092,35.4405995
,Beduin Camp,,camp_site,,,,,,,29.5137356,35.4508031
,,,camp_site,,,,,,,29.5149446,35.4493487
,Joy of Life,,camp_site,,,,,,,29.5029274,35.4641115
Wadi Rum 7 Pillars Camp,,,camp_site,,,,,,,29.5012904,35.4738196
Rum Stars camp,,,camp_site,,,,,,,29.5044134,35.4693568
,,,camp_site,,,,,,,29.5117035,35.4748964
Mzied's Camp,,,camp_site,,,,,,,29.5156249,35.4723001
,,,camp_site,,,,,,,29.5271747,35.4810319
Lawrence's House,Lawrence House,,attraction,,,,,,,29.5286207,35.4593101
Bedouin Roads,,,camp_site,,,,,,,29.518884,35.4632476
Beyond Wadi Rum Camp,,,hotel,,,,,,,29.5196249,35.4422075
Little Bridge,,,attraction,,,,,,,29.5204057,35.4430164
,,,camp_site,,,,,,,29.541106,35.4317578
,,,camp_site,,,,,,,29.540346,35.4341411
Wadi Rum Bedouin Camp,,,camp_site,,,,,,,29.5396354,35.4343843
Wadi Rum Bedouin Camp,,,camp_site,,,,,,,29.5396354,35.4343843
,,,camp_site,,,,,,,29.5384751,35.436981
,,,camp_site,,,,,,,29.5373389,35.4373176
,Oriental camp,,camp_site,,,,,,,29.5377605,35.4039783
Siq Trail,Siq Trail,,attraction,,,,,,,29.4936227,35.4700933
Local Camp,,,camp_site,,,,,,,29.4979721,35.4594016
,,,camp_site,,,,,,,29.4979828,35.452037
Omar Bedouin camp,,,camp_site,,,,,,wadirum,29.4973623,35.4125207
Rainbow Camp,,,camp_site,,,,,,,29.4942042,35.3965546
Rainbow,,,camp_site,,,,,,,29.4938821,35.3964035
,,,camp_site,,,,,,,29.4948787,35.3935153
Desert Moon Camp,,,camp_site,,,,,,,29.4990416,35.3983015
,,,camp_site,,,,,,,29.5060414,35.4125743
,,,camp_site,,,,,,,29.5038125,35.4010644
Dana Tower,,,viewpoint,,,tower,,,,30.6972961,35.5798197
,,,viewpoint,,,,,,,30.6204036,35.6268919
منزل عبد الله طالب السويطي,,,hostel,,,,,,,31.9972897,35.9159043
,,,hotel,,,,,,,31.9899354,35.8714753
سميح,Samih,,artwork,,,,,,,32.0048323,35.8854113
فندق لانكستر شقق فندقية ضاحية الرشيد عمان اردن,,,attraction,,,,,,,32.0054073,35.8792195
شقق الفيصل الفندقية,,,motel,,,,,,,31.9872751,35.8967484
The South Tetraphylon,,,information,,,,,,,32.2792227,35.8915789
The North Theatre,,,information,,,,,,,32.2822563,35.8925472
منزل محمد سنجلاوي (أبو أسامه),,منزل محمد سنجلاوي (أبو أسامه),hostel,,,,,,,32.5469978,35.9832025
,,,picnic_site,,,,,,,30.3171733,36.1738453
Malakot of Wadi Rum,,,hotel,,,,,,,29.8297808,35.3840952
temporär,,,camp_site,,,,,,,30.0898045,35.3700272
,Room17 Youth Hostel,,hostel,,,,,,,29.554038,34.9996195
,Bird hide,,wilderness_hut,,,,,,,29.5688193,34.9871699
Hospitality Palace Hotel,,,hotel,,,,,,,29.5255718,35.0022339
,,,camp_site,,,,,,,30.2772371,35.4123151
,,,hotel,,,,,,,30.3142506,35.4755235
,Petra House for Hospitality,,hotel,,,,,,,30.3168044,35.4762446
Asad apt.,,,hotel,,,,,,,30.3168002,35.4776681
,AQTC,,camp_site,,,,,,,29.7967632,35.2696189
Alena Hotel,,,hotel,,,,,,,29.5246825,35.0074436
Taj Hotel,,,hotel,,,,,,,29.5251117,35.006579
,Hotel Prestige,,hotel,,,,,,,29.5282742,35.0062517
Aquamarina 3,,,hotel,,,,,,,29.5270055,35.0100641
BARAKA AL AQABA HOTEL SUITES,,,hotel,,,,36,,العقبة,29.524301,35.0088121
,,,camp_site,,,,,,,29.5526073,35.4499989
,Al Hasany Sand dunes,,attraction,,,,,,,29.5484199,35.448852
,big dune,,attraction,,,,,,,29.5535407,35.4440717
Michelle camp,,,camp_site,,,,,,,29.5555273,35.4445546
Wadi Rum Night Luxury Camp,,,camp_site,,,,,,,29.5608036,35.4514266
Memories Aicha Luxury Camp,,,camp_site,,,,,,,29.546697,35.435211
,,,camp_site,,,,,,,29.5443606,35.430772
,,,viewpoint,,,,,,,29.5439747,35.4276219
,,,camp_site,,,,,,,29.5543864,35.4060415
Shakria Bedouin Life Camp,,,camp_site,,,,,,,29.6582342,35.4463472
مخيم بيت علي وادي رم (m$h),,,camp_site,,,,,,,29.6864948,35.427363
Wadi Rum Sand Storm Camp,,,camp_site,,,,,,,29.5514473,35.4564438
Bedouin Yoga Camp Wadi Rum,,,camp_site,,,,,,,29.563453,35.462395
Wadi Rum Green Desert,,,camp_site,,,,,,,29.583159,35.4964238
Thamudic & Kufic Rock Art,,,artwork,,,,,,,29.5975115,35.4559491
Salman Zwaedh camp,,,camp_site,,,,,,,29.5977006,35.4966001
Ancient inscriptions,,,attraction,,,,,,,29.5981198,35.4966813
,,,camp_site,,,,,,,29.6032563,35.4992373
Alamelh Camp,,,camp_site,,,,,,,29.6147167,35.4824019
الصخرة المنحوتة وادي وم (m&h),,,viewpoint,,,,,,,29.7089784,35.4527822
Mushroom rock,,,attraction,,,,,,,29.7088108,35.4527848
cinema decorations,,,attraction,,,,,,,29.7271677,35.4729167
rock arch,,,attraction,,,,,,,29.8104195,35.4559887
,,,picnic_site,,,,,,,29.785916,35.755424
,Rahayed Desert Camp,,hotel,,,,,,,29.6425682,35.5123844
Sand Rose Camp (Hillawi Camp),,,camp_site,,,,,,,29.6389896,35.5048829
,,,viewpoint,,,,,,,32.3814731,35.7640614
,Barqash Hostel,,guest_house,,,,,,,32.4137919,35.7428617
Al-Joud Hotel,,,hotel,,,,,,,32.5400274,35.8495625
home amman,,,guest_house,,,,,,,31.9441577,35.9614742
المحافير,,,attraction,,,,,,,32.313319,35.8415792
الخانوق,,,viewpoint,,,,,,,32.3165118,35.835229
ظهر المدينة,,,viewpoint,,,,,,,32.3219549,35.8262342
Burnt Palace,,,museum,,,,,,,31.7167064,35.7948629
Amer 2,,,hotel,,,,,,,29.5288329,35.0036032
Amer Hotel 2,,,hotel,,,,,,,29.5288415,35.003617
Jordan echo tours,Jordan echo tours,Jordan echo tours,information,,,,,,,29.5306333,35.0018309
,Petra Sky Hotel,,hotel,,,,,,,30.3191659,35.4802873
Pq,,,hostel,,,,,,,30.3185519,35.4796775
Mineshaft,,,attraction,,,,,,,30.6395736,35.4905312
,,,viewpoint,,,,,,,30.5649015,35.5295666
,Wadi Al-Nakheel,,attraction,,,,,,,30.6007128,35.54732
,Sunset point,,viewpoint,,,,,,,30.628133,35.5032535
,Dead Sea & Dana viewpoint,,viewpoint,,,,,,,30.681711,35.5812315
Rummana Camp,,,camp_site,,,,,,,30.6871227,35.5732921
Dana nature reserve visitor's center,Dana Visitor's Center,,information,,,,,,,30.6974663,35.5798729
الوحيدات,Wohedat,,camp_site,,,,,,,30.4313188,35.4559751
Rock carving,,,attraction,,,,,,,30.322003,35.4550561
Rock-carved shrine,,,attraction,,,,,,,30.3230981,35.4571429
Elephant or Fish in Siq canyon,,,attraction,,,,,,,30.3232094,35.4566675
250kW Photovoltaic Power System,,,information,,,,,,,30.3242754,35.4675351
The Petra Park Map,,,information,,,,,,,30.3244588,35.4676722
,Edom Hotel,,hotel,,,,,,,30.325722,35.4703462
Petra Bods Hostel,,,hostel,,,,,,,30.3252721,35.4724291
Candles  hotel,,,hotel,,,,,,,30.3264258,35.471605
,Petra Cabin Hostel&Restaurant,,hostel,,,,,,,30.3266737,35.4703953
360 hostel,,,hostel,,,,,,,30.3267066,35.4703895
Carmine Tomb,,,attraction,,,,,,,30.3314427,35.4523547
,,,viewpoint,,,,,,,30.3226302,35.4469246
,Mount Dana Hotel,,guest_house,,,,,,,30.6709352,35.6186778
dana view point,,,viewpoint,,,,,,,30.6760347,35.6088194
,Carob Hostel,,hostel,,,,,,,31.9587736,35.930267
Islamic Museum,,,museum,,,,,,,31.9608573,35.913501
فندق الفراشة,,,hotel,,,,,,,32.0285906,35.8650865
,END OF ZARA CLIFF TRAIL,,viewpoint,,,,,,,31.6258562,35.5851235
,,,hostel,,,,,,,31.8704354,36.0080379
صخر هديرس,,,guest_house,,,,,,,32.1429849,35.6164518
Roof viewpoint,,,viewpoint,,,,,,,29.5301467,35.0032675
,,,information,,,,,,,29.5293424,35.0028466
Al-Safa Tourist Hotel,,,hotel,,,,,,,29.5296477,35.004388
,Amir Palace hotel,,hotel,,,,,,,29.5302637,35.0065478
شقق الياسمين المفروشه,,شقق الياسمين المفروشه,hotel,,,,,,,29.5292125,35.0070814
,,,viewpoint,,,,,,,30.2729189,35.4492197
,,,information,,,,,,,30.3198716,35.4475041
,,,information,,,,,,,30.3193144,35.4473566
,,,viewpoint,,,,,,,30.3188224,35.4465997
,,,viewpoint,,,,,,,30.3180504,35.4582089
Petra view,,,viewpoint,,,,,,,30.3147794,35.4670756
#❤PETRA,,,artwork,,,,,,,30.3166129,35.469697
Oscar Hotel,,,hotel,,,,,,,30.3193371,35.472369
,Overview to Rift valley,,viewpoint,,,,,,,30.5161226,35.5084752
,Al Juhayr panorama view,,viewpoint,,,,,,,30.547362,35.520579
7 Caves house,,,hotel,,,,,,,30.5289358,35.5648239
The smallest Hotel in the World,,,guest_house,,,,,,,30.5291784,35.5649979
Welcome To Petra,,,information,,,,,,,30.3250586,35.4685845
I❤PETRA,,,artwork,,,,,,,30.3249932,35.4685696
The Petra Park Map,,,information,,,,,,,30.3244668,35.4677403
,,,information,,,,,,,30.3237383,35.4675494
Bab el-Siq,,,information,,,,,,,30.3217352,35.4633455
Petra Archeological Park,,,information,,,,,,,30.3218257,35.4612315
Al-Madras,,,attraction,,,,,,,30.32034,35.4620523
Bab al-Siq Triclinium,Bab al-Siq Triclinium - Obelisk Tomb,,attraction,,,,,,,30.3212234,35.4632816
Nomads Hostel,,,hostel,,,,,,,30.321748,35.4731288
Esperanza,,,hotel,,,,4,10,,30.3283907,35.4703447
,my home,,apartment,,,,,,,30.343515,35.4587334
Aqueduct Tunnel,,,attraction,,,,,,,30.3340273,35.4634739
Al-Wu'eira Fort,,,attraction,,,,,,,30.331172,35.466454
,Petra Mars Camp,,camp_site,,,,,,,30.3700449,35.4615468
,Painted House,,attraction,,,,,,,30.3740065,35.4482735
,Triclinia,,attraction,,,,,,,30.3742003,35.4485834
little petra heritage village,,,hotel,,,,,,,30.3782262,35.4689882
,,,viewpoint,,,,,,,30.4457637,35.4048807
,,,viewpoint,,,,,,,30.6726471,35.6096693
Dana Panorama Hotel,,,hotel,,,,10,23,,30.672533,35.6110687
Dana Hotel,,,hotel,,,,,,,30.675145,35.610003
,Dana Reserve Viewpoint,,viewpoint,,,,,,,30.6870755,35.621165
Wadi Dana Eco-Camp,,,guest_house,,,,,,,30.6841314,35.6128294
,The White Domes (?),,viewpoint,,,,,,,30.6832217,35.5954635
,,,hotel,,,,,,,31.9607808,35.8692749
Square study lounge,,,artwork,,,,,,,31.9577511,35.8594308
مالك,,,apartment,,,,,,,31.7148656,35.7912862
بغداد غران هوتيل,Baghdad Grand Hotel,بغداد غران هوتيل,hotel,,,,,,,31.9517651,35.9327749
Concord Hotel,,فندق كونكورد,hotel,,,,,,,31.9526729,35.9381755
Bedouin Meditation Camp,,,camp_site,,,,,,,29.4834988,35.3929743
,Arjana Rotana - Amman,,hotel,,,,,,,31.9648636,35.9040935
بوليفار روتانا,,بوليفار روتانا,hotel,,,,,,,31.9646693,35.9068299
نادي ضباط الشمال,,,hotel,,,,,,,32.5517878,35.8641042
اسكان بدر,,,viewpoint,,,,,,,32.4381089,35.9454787
المقبرة الغربية,,,artwork,,,,,,,32.3142979,35.8315915
المقبرة العمرية,,,artwork,,,,,,,32.3152188,35.8375478
Bedouin Stylelife Camp,,,camp_site,,,,,,,29.6264572,35.4837309
سال,,,camp_site,,,,,,,32.5707682,35.9107978
الطرزي للاسكان 2,,,motel,,,,,,,32.5638313,35.8789095
فندق راديسون بلو عمان,,,hotel,,,,,,,31.9593473,35.8623739
حديقة الأمير هاشم للطيور,Prince Hashem Bird Garden,حديقة الأمير هاشم للطيور,zoo,,,,,,,31.9707711,35.8928339
Petra Nights Hotel,,,hotel,,,,,,,30.3230808,35.486458
مخيم وادي رم,,,camp_site,,,,,,,29.6294298,35.4825255
الشجرة موقع قديم,,,attraction,,,,,,,32.3640519,36.4092749
البرغل رسم قديم,,,attraction,,,,,,,32.4275589,36.268815
الزيتات رسم قديم,,,attraction,,,,,,,32.3711081,36.240944
العيادات الخارجية سابقا,,,apartment,,,,,,,32.5237782,35.853495
مقطع رجلين عبيد رسم قديم,,,attraction,,,,,,,32.4389056,36.2885942
Captain's Hotel,,,hotel,,,,,,,29.5311526,35.0024414
מצפה אבנר אלתר,,,viewpoint,,,,,,,32.6529617,35.5878355
فندق أحلى طلة,Ahla Talla Hotel,فندق أحلى طلة,hotel,,,,,,العقبة,29.5230255,35.002832
,,,hotel,,,,,,,31.9966849,35.8517447
ajnadeen,,,hotel,,,,,,,32.5321889,35.8544329
,Cabin Hostel,,hostel,,,,,,,30.326749,35.4703936
المحجر,,,wilderness_hut,,,,,,,32.798868,38.562902
Feynan Eco Lodge,,,hotel,,,,,,,30.6395644,35.5092874
,,,information,,,,,,,30.3300558,35.4424176
,,,information,,,,,,,30.3289621,35.4451735
,,,hostel,,,,,,,30.1963145,35.7259439
,,,information,,,,,,,30.3301426,35.4415669
,,,information,,,,,,,30.3301872,35.4422003
,,,information,,,,,,,30.3302475,35.4425395
,,,information,,,,,,,30.3303639,35.4427853
Afnan,,,hotel,,,,,,العقبة,29.5232121,35.0031676
Dead Sea Access - Free,,Dead Sea Access - Free,attraction,,,,,,,31.6008429,35.5608535
,héritage Inn,,hotel,,,,,,,31.282369,35.7118212
,Bedouin camp,,camp_site,,,,,,,31.2927938,35.6460866
منزل فابريزيا,,منزل فابريزيا,apartment,cafe,,,,,عمان,31.9390189,35.8665781
,,,artwork,,,,,,,31.9846059,35.8275716
,,,artwork,,,,,,,31.9824548,35.8272337
شقتي,,,apartment,,,,,,,31.9917112,35.8397656
Wadi Mujib Tourist Information Center,,,information,,,,,,,31.4676824,35.5715571
,,,viewpoint,,,,,,,31.4581318,35.8483149
,,,hotel,,,,,,,31.1823205,35.7036508
Al-Mujeb Hotel,,,hotel,,,,,,,31.1708864,35.73182
,,,picnic_site,,,,,,,31.0950247,36.730229
,,,picnic_site,,,,,,,31.1041897,36.7763376
7 days,,,hotel,,,,,,,32.5383705,35.851814
صرفا,,,alpine_hut,,,,,,,31.3288266,35.6557484
White House,,,apartment,,,,,,,31.1875334,35.7053763
مكتبة الاستقلال,,مكتبة الاستقلال,attraction,,,,,,,31.957411,35.8663238
Bin Hammad Hot Spring Baths,,حمامات ابن حمّاد,attraction,,,,,,,31.3000442,35.6260388
,,,viewpoint,,,,,,,31.4330955,35.8034032
مزرعة عامر هلسا,Amer Halasa Farm,,apartment,,,,,,,31.3006196,35.7760257
منزل ميخائيل هلسا- الكرك,Michael Halasa Home - Al - Karak,,apartment,,,,,,,31.2899461,35.7990578
فندق أحلى طلة,,فندق أحلى طلة,viewpoint,,,,,,,29.5231605,35.0027857
البرج الازرق للشقق الفندقية - اجنحة فاخرة,,,hotel,,,,,,,31.9196094,35.9225185
Dream Camp,,,camp_site,,,,,,,29.6419739,35.4894627
,,,picnic_site,,,,,,,29.9658295,35.5534352
Seven Wonders Bedouin Camp,,,hostel,,,,,,,30.3682548,35.462328
بالقرب من التلول,,قاع حمزه,attraction,,,,,,,31.7323828,37.1079714
,,,viewpoint,,,,,,,29.969349,35.2684122
Sulaf Luxury Hotel,,فندق سولاف,hotel,,,,,,,31.9875984,35.8669588
,,,picnic_site,,,,,,,29.762718,35.7225394
,,,picnic_site,,,,,,,29.8055418,35.7007273
,,,camp_site,,,,,,,29.5061086,35.4377812
,,,camp_site,,,,,,,29.517199,35.4751679
Jayyah Camping,,,camp_site,,,,,,,30.5265471,35.5631284
Montreal Hotel,,,hotel,,,,,,,30.5263291,35.5650009
Dana Moon Hotel,,,guest_house,,,,,,,30.6748839,35.6104168
,Average viewpoint,,viewpoint,,,,,,,30.6876516,35.5831966
Rock Camp,,,camp_site,,,,,,,30.4118938,35.4519431
,,,information,,,,,,,30.327845,35.4488149
Mughar an-Nasara,,,attraction,,,,,,,30.3355375,35.4542056
المنزل,,,hostel,,,,,,,32.5592533,35.8251573
Hakaia Community Hostel,,,hostel,,,,,,Aqaba,29.5278483,35.0060458
Captain's Camp,,,camp_site,,,,,,,29.6361274,35.5121357
,The City Centre Hostel,,hotel,,,,,,,29.5290162,35.0036511
,,,camp_site,,,,,,,32.5400087,35.8427828
timetable of bus to Jerash,,,information,,,,,,,31.9943499,35.9195977
Birds,,,attraction,,,,,,,30.6853658,35.5740166
Dali House,,,hotel,,,,,,,31.9550842,35.9278401
Soho Midtown Hotel,,,hotel,,,,,,,31.9556807,35.9257113
Gallery Hodroj,,,gallery,,,,,,,31.9564193,35.9242918
Desert Bird Camp,,,camp_site,,,,,,,29.5257449,35.4484981
وكس,Wox,وكس,artwork,,,,,,,31.9402207,35.8843015
,,,guest_house,,,,,,عمان,31.9418299,35.8677925
,,,viewpoint,,,,,,,29.3829913,35.3721118
فندق جراند ستا,crand stay hotel,,hotel,,,,,,,31.9848742,35.8690623
View on Wadi Sabet,,مطل وادي صابت,viewpoint,,,,,,,29.3925644,35.3789071
وادي رم,Wadi Rum,وادي رم,attraction,,,,,,,29.5084443,35.3362154
Signia by Hilton Amman,,,hotel,,,,272,,Amman,31.9684555,35.8973019
Lawrence's Spring,,ابو عيينة,attraction,,,,,,,29.5597872,35.4101902
Al-Naher Al-Khaled Hotel,,,hotel,,,,,,,29.5255111,35.004626
,,,camp_site,,,,,,,29.6337365,35.5009727
House of Lawrenze,,,attraction,,,,,,,29.5283318,35.4592858
,,,apartment,,,,,,العقبة,29.5496408,35.0090166
Can't walk to the border from this road,,,information,,,,,,,29.5657285,34.9993827
Pella,Pella Ruins Visitor Center Entrance,,attraction,,,,,,,32.4497133,35.6106156
מעבר גבול - יצחק רבין,,,attraction,,,,,,,29.5751131,34.9781413
The Petra Park Map,,,information,,,,,,,30.3244951,35.4679776
,,,viewpoint,,,,,,,30.3819735,35.4206167
Jordan River Border Crossing,Jordan River Border Crossing,,attraction,,,,,,,32.4965261,35.5746966
,,,viewpoint,,,,,,,30.9049954,35.6895783
,Sun Set Hotel,,hotel,,,,,,,30.3252245,35.4718172
Jeep drop off point for hiking to Petra back door.,,,attraction,,,,,,,30.3480132,35.4373554
Jeep boarding point for hike to Petra back door,,,attraction,,,,,,,30.3752076,35.4519142
,,,viewpoint,,,,,,,31.4560739,35.5697793
,,,yes,,gift,,,,,30.3201792,35.448537
,,,viewpoint,,,,,,,30.6830308,35.579954
Ajloun Hotel,,,hotel,,,,,,,32.3296119,35.7344485
,,,information,,,,,,,31.7494127,35.5882687
,The Duke's Diwan,,museum,,,,,,,31.9518969,35.9334299
,,,viewpoint,,,,,,,30.6743176,35.608198
,Wild Campsite - Ras Al-Fayd,,camp_site,,,,,,,30.5080376,35.4915667
The Oval Placa,,,information,,,,,,,32.2771007,35.8909191
The Cardo,,,information,,,,,,,32.2778717,35.8909037
,,,chalet,,,,,,,30.1130611,35.1545087
The Sanctuary of Artemis,,,information,,,,,,,32.28172,35.8917788
Al Amer Hostel,,,hostel,,,,,,,29.5254724,35.0089921
The South Decumanus,,,information,,,,,,,32.2793939,35.89153
The North Gate and the North end of the Cardo,,,information,,,,,,,32.282701,35.8935789
,Viewpoint on Petra,,viewpoint,,,,,,,30.3432905,35.4631604
Silk Road Hotel,,,hotel,,,,,,,30.3253632,35.4711707
Mussa Spring Hotel,Mussa Spring Hotel,,attraction,,,,,,Petra - Jordan,30.3243903,35.4976562
Turkmaniyya Tomb,,,attraction,,,,,,,30.3370273,35.4464948
Amman: a view towards the north,,,information,,,,,,,31.9565926,35.9336507
Gardenia Hotel,,,hotel,,,,,,,31.980354,35.8933286
Burdah Rock Bridge,,,viewpoint,,,,,,,29.4735065,35.5000636
,,,motel,,,,,,,31.8716603,35.890171
مضافة ال العمري (بني موسى),,,guest_house,,,,,,,32.4863812,35.7923378
سليمان الحريري,,,hostel,,,,,,,32.3004837,36.3182098
,,,information,,,,,,,31.8374428,35.5459393
Bibliothèque,,,apartment,library,,,,,,31.981208,35.8747535
منزل المهرب,,,camp_site,,,,,,,32.6704009,38.1121433
سد ورنس,,,picnic_site,,,,,,,32.6552518,38.1576541
Bedouin Directions Camp,,,camp_site,,,,,,,29.4649678,35.377062
,,,viewpoint,,,,,,,31.1809131,35.7020983
,,,viewpoint,,,,,,,31.1800261,35.7015907
شرحبيل بن حسنة,Jordan Eco Park,شرحبيل بن حسنة,camp_site,,,,,,,32.5266357,35.6182044
فندق شام,Amman Paradaise Hotel,فندق شام,hotel,,,,,,,31.9754111,35.8946921
,Wadi Rum Legend Camp,,camp_site,,,,,,,29.6573979,35.4755798
Hayat Zaman Hotel & Resort,,,hotel,,,,,,Taybeh,30.2548309,35.4598663
اللحمة,,,viewpoint,,,,,,,32.6577073,35.6820289
The Loft Hotel By Bratus,,,hotel,,,,110,,Aqaba,29.5319199,35.0028051
إربد بلازا,Irbid Plaza,إربد بلازا,hotel,,,,,,,32.5319918,35.8519312
Al Sultana Luxury Camp,,,camp_site,,,,,,,29.6349052,35.5088858
فندق رافي,,فندق رافي,hotel,,,,,,,31.9505987,35.9368279
Great lookout of the big waterfall,,,viewpoint,,,,,,,31.6047478,35.6037198
Oxygen Buildings,,,apartment,,,,,,,31.9123382,35.8833111
Statue of Saladin,,,artwork,,,,,,,31.1852519,35.7048548
,Church underground tunnels,,attraction,,,,,,,31.7148581,35.7936369
منزل عمر عبد الحميد غانم,,,alpine_hut,,,,,,,32.0228449,35.8923027
مقطع رجلين عبيد  رسم قديم,,,attraction,,,,,,,32.4378471,36.2928877
منزل عدنان الجديد,,,caravan_site,,car_parts,,,,,30.5410467,37.2500486
الفكوك,,,picnic_site,,car_parts,,,,,30.5480932,37.2503145
خربة ظالو,,,attraction,,,,,,,31.9782049,37.4420389
Karam House Inn,,,hotel,,,,15,,Aqaba,29.5289597,35.0063195
Col Laroche house,Col Laroche house,,apartment,,,,,,,31.951678,35.864392
Rama Hotel,Rama Hotel,,hotel,,,,,,,31.9627173,35.8571165
,AAQ Home - Amman,,apartment,,,,,,,32.0103761,35.9353914
Geneva Hotel,Geneva Hotel,,hotel,,,,,,,31.963401,35.8568498
,AAA Q Home - Amman,,apartment,,,,,,,32.01041,35.9353846
Feel Burger,Feel Burger,,artwork,,,,,,,31.9573241,35.8633202
Liwan Hotel,Liwan Hotel,,hotel,,,,,,,31.9558818,35.8653427
Ruba,Ruba,Ruba,guest_house,,,,,,,31.9871553,35.9348314
بنية الخضيري,,,attraction,,,,,,,32.4000829,36.3389574
برج العرب,Arab Tower,برج العرب,hotel,,,,,,Amman,31.9513414,35.9361196
Heritage House,Heritage House,,hotel,,,,,,,31.949759,35.931086
Qaimaris,Qaimaris,,guest_house,,,,,,,31.9040391,35.8661371
Sun Rise Hotel,Sun Rise Hotel,,hotel,,,,,,,31.9601739,35.9181977
Ammonite Watchtower,Ammonite Watchtower,,attraction,,,,,,,31.9577028,35.9045673
Rayshan Hotel,Rayshan Hotel,,hotel,,,,,,,31.9821164,35.8905315
N,N,Najwan,apartment,,,,,,,31.995747,35.888786
الورده البيضاء,White Rose Hotel,الورده البيضاء,hotel,,,,,,,31.8938854,35.8411797
Dr. Qays Omari,Dr. Qays Omari,,attraction,,,,,,,32.0572428,35.8891533
Lora home,Lora home,,attraction,,,,,,,32.0331585,35.8704447
Misk Hotel,,,hotel,,,,,,Shmeisani,31.9801808,35.8935127
,Jabal um Hash,,viewpoint,,,,,,,29.3529797,35.4471648
Happy Bedouin House,,,guest_house,,,,,,,30.3446574,35.456727
Arabian Nights Camp,,,camp_site,,,,,,,29.5035299,35.4368918
محمود الشيخ سالم,,محمود الشيخ سالم,hostel,,,,,,عمان,31.9653359,35.8624205
Wadi Rum Desert Base Camp,,,camp_site,,,,,,,29.5488777,35.4635184
view on Jordan-river,,,viewpoint,,,,,,,31.8357051,35.5495179
,Sea Level Point,,attraction,,,,,,,31.8420663,35.6966728
St. Jador Rest House,,,hostel,,,,,,,31.8773872,36.8232134
Space Village Camp,,,camp_site,,,,,,,29.6465303,35.4791185
,,,viewpoint,,,,,,,31.2522304,35.5813761
Jad Al Younis house,,,guest_house,,,,,,,31.8779493,36.8241046
عمارة رقم 13,,,apartment,,,,,,,31.9537895,35.8747552
فندق فرح,Farah Hotel,فندق فرح,hotel,,,,,,,31.9529142,35.9329892
Down Town Hotel Apartments,,,hotel,,,,,,,31.9632357,35.9061987
RSCN Ajloun Reserve Information Office and reception,,,information,,,,,,,32.3802175,35.7635603
Visitor Center,,,information,,,,,,,31.8462666,35.5773872
RSCN Shaumari Wildlife Reserve,,,information,,,,,,,31.7521853,36.7561109
Dana Visitor Center,,,information,,,,,,,30.6743373,35.6082666
Jabal Amman Hotel,Jabal Amman Hotel,,hotel,,,,0,,Amman,31.9495984,35.9310623
,,,viewpoint,,,,,,,31.949321,35.9275836
King Hussein Bin Talal Convention Center,,,hotel,,,,,,,31.7213016,35.5893474
Marriott Hotel,,,hotel,,,,,,,31.7187633,35.5866568
Nabad,,,gallery,,,,,,,31.9513923,35.9299919
Merryland Hotel,New MerryLand Hotel,,hotel,,,,,,,31.9592656,35.9214877
Extra Traveller Hostel,,,hostel,,,,,,,29.5344092,35.0002517
Wild Camp,,,camp_site,,,,,,,31.051441,35.6586834
Wild Camp,,,camp_site,,,,,,,31.0078761,35.6635351
Wild Camp,,,camp_site,,,,,,,32.4465149,35.6988357
Final Camp,,,camp_site,,,,,,,29.4665158,35.111754
Wild Camp,,,camp_site,,,,,,,29.7374105,35.4513341
Carved Boulder Wild Camp,,,camp_site,,,,,,,30.1822443,35.2918391
Wild Camp,,,camp_site,,,,,,,30.1006397,35.2311321
Wild Camp,,,camp_site,,,,,,,30.0257077,35.230111
Wild Camp,,,camp_site,,,,,,,30.0140279,35.2371523
Wild Camp,,,camp_site,,,,,,,29.9773244,35.3117374
Wild Camp,,,camp_site,,,,,,,29.8669287,35.4042682
Wild Camp,,,camp_site,,,,,,,29.8096604,35.4538846
Wild Camp,,,camp_site,,,,,,,29.4253013,35.3257602
Wild Camp,,,camp_site,,,,,,,31.4554592,35.7284399
